PROMISE TECHNOLOGY,3057.TW,TPE:3057,TPE:2365 TPE:2405 NSE:HCL-INSYS ,2365.TW 2405.TW HCLI.NS 
JU TENG INTERNATIONAL HOLDINGS,3336.HK,HKG:3336,TPE:2405 NSE:HCL-INSYS HKG:0903 TPE:2371 TPE:2352 ,2405.TW HCLI.NS 0903.HK 2371.TW 2352.TW 
VERIFONE SYSTEMS,$PAY,NYSE:PAY,TPE:2347 NYSE:NCR NASDAQ:MCRS TPE:2324 TPE:2357 ,2347.TW $NCR $MCRS 2324.TW 2357.TW 
NTT DATA,9613.T,TYO:9613,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
CACI INTERNATIONAL,CACI.N,NYSE:CACI,EPA:ATE ETR:WIN NASDAQ:SAPE NSE:TECHM NSE:MINT ,LTEN.PA WING.DE $SAPE TEML.NS MINT.NS 
NEC FIELDING,2322.T,TYO:2322,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
COMPUTER SCIENCES,$CSC,NYSE:CSC,NSE:MINT LON:LOG NYSE:SAI EPA:ATO EPA:CAP NYSE:UIS ,MINT.NS LOG.L $SAI ATOS.PA CAPP.PA $UIS 
INTERNATIONAL BUSINESS MACHINES,IBM.N,NYSE:IBM,NYSE:TDC NSE:WIPRO NASDAQ:CTSH ,$TDC WIPR.NS $CTSH 
ALTEN,LTEN.PA,EPA:ATE,EPA:ALT NYSE:UIS ETR:WIN NASDAQ:SAPE NSE:TECHM ,ALTT.PA $UIS WING.DE $SAPE TEML.NS 
PERSISTENT SYSTEMS,PERS.NS,NSE:PERSISTENT,HKG:0241 NSE:ROLTA HKG:0818 NSE:NIITTECH HKG:0354 ,0241.HK ROLT.NS 0818.HK NITT.NS 0354.HK 
ATOS,ATOS.PA,EPA:ATO,NYSE:CSC NYSE:SAI EPA:CAP NSE:HCLTECH NASDAQ:VRSN EPA:ALT ,$CSC $SAI CAPP.PA HCLT.NS $VRSN ALTT.PA 
FINANCIAL TECHNOLOGIES,FITE.NS,NSE:FINANTECH,NSE:REDINGTON NSE:CMC EPA:ALT NYSE:UIS EPA:ATE ,REDI.BO CMC.NS ALTT.PA $UIS LTEN.PA 
ALTRAN TECHNOLOGIES,ALTT.PA,EPA:ALT,HKG:0354 NSE:REDINGTON NSE:CMC NYSE:UIS EPA:ATE ,0354.HK REDI.BO CMC.NS $UIS LTEN.PA 
NET ONE SYSTEMS,7518.T,TYO:7518,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
TULIP TELECOM,TULP.NS,NSE:TULIP,NSE:ROLTA HKG:0818 NSE:NIITTECH HKG:0354 NSE:REDINGTON ,ROLT.NS 0818.HK NITT.NS 0354.HK REDI.BO 
SAIC,$SAI,NYSE:SAI,NSE:MINT LON:LOG NYSE:CSC EPA:ATO EPA:CAP NYSE:UIS ,MINT.NS LOG.L $CSC ATOS.PA CAPP.PA $UIS 
MINDTREE,MINT.NS,NSE:MINT,ETR:WIN NASDAQ:SAPE NSE:TECHM LON:LOG NYSE:CSC NSE:TCS ,WING.DE $SAPE TEML.NS LOG.L $CSC TCS.NS 
SYSTEX,6214.TW,TPE:6214,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
CORE EDUCATION AND TECHNOLOGIES,CORE.NS,NSE:COREEDUTEC,NSE:REDINGTON NSE:CMC EPA:ALT NYSE:UIS EPA:ATE ,REDI.BO CMC.NS ALTT.PA $UIS LTEN.PA 
CAP GEMINI,CAPP.PA,EPA:CAP,NYSE:CSC NYSE:SAI EPA:ATO NSE:HCLTECH NASDAQ:VRSN EPA:ALT ,$CSC $SAI ATOS.PA HCLT.NS $VRSN ALTT.PA 
GLODYNE TECHNOSERVE,GLDY.NS,NSE:GLODYNE,HKG:0241 NSE:ROLTA HKG:0818 NSE:NIITTECH HKG:0354 ,0241.HK ROLT.NS 0818.HK NITT.NS 0354.HK 
IRESS,IRE.AX,ASX:IRE,EPA:ALT NYSE:UIS EPA:ATE ETR:WIN NASDAQ:SAPE ,ALTT.PA $UIS LTEN.PA WING.DE $SAPE 
CHINASOFT INTERNATIONAL,0354.HK,HKG:0354,NSE:ROLTA HKG:0818 NSE:NIITTECH NSE:REDINGTON NSE:CMC HKG:0241 ,ROLT.NS 0818.HK NITT.NS REDI.BO CMC.NS 0241.HK 
HCL TECHNOLOGIES,HCLT.NS,NSE:HCLTECH,EPA:ATO EPA:CAP NASDAQ:VRSN NASDAQ:EQIX NYSE:TDC NSE:TCS NSE:ROLTA ,ATOS.PA CAPP.PA $VRSN $EQIX $TDC TCS.NS ROLT.NS 
REDINGTON INDIA,REDI.BO,NSE:REDINGTON,NSE:NIITTECH HKG:0354 NSE:CMC EPA:ALT NYSE:UIS ,NITT.NS 0354.HK CMC.NS ALTT.PA $UIS 
NIHON UNISYS,8056.T,TYO:8056,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
NIIT TECHNOLOGIES,NITT.NS,NSE:NIITTECH,HKG:0241 NSE:ROLTA HKG:0818 HKG:0354 NSE:REDINGTON ,0241.HK ROLT.NS 0818.HK 0354.HK REDI.BO 
ITOCHU TECHNO SOLUTIONS,4739.T,TYO:4739,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
TATA CONSULTANCY SERVICES,TCS.NS,NSE:TCS,NSE:INFY HKG:0241 NSE:ROLTA ,INFY.NS 0241.HK ROLT.NS 
SAPIENT,$SAPE,NASDAQ:SAPE,EPA:ATE ETR:WIN NSE:TECHM NSE:MINT LON:LOG NYSE:UIS NYSE:CSC ,LTEN.PA WING.DE TEML.NS MINT.NS LOG.L $UIS $CSC 
EQUINIX,$EQIX,NASDAQ:EQIX,EPA:CAP NSE:HCLTECH NASDAQ:VRSN NYSE:TDC NSE:WIPRO ,CAPP.PA HCLT.NS $VRSN $TDC WIPR.NS 
HEXAWARE TECHNOLOGIES,HEXT.NS,NSE:HEXAWARE,NSE:REDINGTON NSE:CMC EPA:ALT NYSE:UIS EPA:ATE ,REDI.BO CMC.NS ALTT.PA $UIS LTEN.PA 
UNISYS,$UIS,NYSE:UIS,NSE:REDINGTON NSE:CMC EPA:ALT EPA:ATE ETR:WIN NASDAQ:SAPE NYSE:CSC ,REDI.BO CMC.NS ALTT.PA LTEN.PA WING.DE $SAPE $CSC 
HI SUN TECHNOLOGY CHINA,0818.HK,HKG:0818,HKG:0241 NSE:ROLTA NSE:NIITTECH HKG:0354 NSE:REDINGTON ,0241.HK ROLT.NS NITT.NS 0354.HK REDI.BO 
SATYAM COMPUTER SERVICES,SATY.NS,NSE:SATYAMCOMP,NASDAQ:SAPE NSE:TECHM NSE:MINT LON:LOG NYSE:CSC ,$SAPE TEML.NS MINT.NS LOG.L $CSC 
CITIC 21CN,0241.HK,HKG:0241,NSE:TCS NSE:ROLTA HKG:0818 NSE:NIITTECH ,TCS.NS ROLT.NS 0818.HK NITT.NS 
IMAGI INTERNATIONAL HOLDINGS,0585.HK,HKG:0585,NSE:TCS HKG:0241 NSE:ROLTA HKG:0818 ,TCS.NS 0241.HK ROLT.NS 0818.HK 
OTSUKA,4768.T,TYO:4768,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
TECH MAHINDRA,TEML.NS,NSE:TECHM,ETR:WIN NASDAQ:SAPE NSE:MINT LON:LOG NYSE:CSC NSE:TCS ,WING.DE $SAPE MINT.NS LOG.L $CSC TCS.NS 
GROUPE STERIA,TERI.PA,EPA:RIA,NSE:NIITTECH HKG:0354 NSE:REDINGTON NSE:CMC EPA:ALT ,NITT.NS 0354.HK REDI.BO CMC.NS ALTT.PA 
DST SYSTEMS,DST.N,NYSE:DST,NSE:TECHM NSE:MINT LON:LOG NYSE:CSC NYSE:SAI ,TEML.NS MINT.NS LOG.L $CSC $SAI 
TELECITY GROUP PLC,TCY.L,LON:TCY,NSE:TECHM NSE:MINT LON:LOG NYSE:CSC NYSE:SAI ,TEML.NS MINT.NS LOG.L $CSC $SAI 
CGI GROUP,GIBa.TO,TSE:GIB.A,EPA:ATO EPA:CAP NSE:HCLTECH NASDAQ:VRSN NASDAQ:EQIX ,ATOS.PA CAPP.PA HCLT.NS $VRSN $EQIX 
WINCOR NIXDORF,WING.DE,ETR:WIN,EPA:ALT NYSE:UIS EPA:ATE NASDAQ:SAPE NSE:TECHM ,ALTT.PA $UIS LTEN.PA $SAPE TEML.NS 
WIPRO,WIPR.NS,NSE:WIPRO,NASDAQ:EQIX NYSE:TDC NASDAQ:CTSH ,$EQIX $TDC $CTSH 
CMC,CMC.NS,NSE:CMC,NSE:NIITTECH HKG:0354 NSE:REDINGTON EPA:ALT NYSE:UIS ,NITT.NS 0354.HK REDI.BO ALTT.PA $UIS 
NOMURA RESEARCH INSTITUTE,4307.T,TYO:4307,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
ROLTA INDIA,ROLT.NS,NSE:ROLTA,NSE:TCS HKG:0241 HKG:0818 NSE:NIITTECH ,TCS.NS 0241.HK 0818.HK NITT.NS 
TRANS COSMOS,9715.T,TYO:9715,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
LOGICA,LOG.L,LON:LOG,NSE:TECHM NSE:MINT NYSE:CSC NYSE:SAI EPA:ATO ,TEML.NS MINT.NS $CSC $SAI ATOS.PA 
TERADATA,$TDC,NYSE:TDC,NSE:HCLTECH NASDAQ:VRSN NASDAQ:EQIX NSE:WIPRO NASDAQ:CTSH ,HCLT.NS $VRSN $EQIX WIPR.NS $CTSH 
INFOSYS,INFY.NS,NSE:INFY,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
COGNIZANT TECHNOLOGY SOLUTIONS,$CTSH,NASDAQ:CTSH,NASDAQ:EQIX NYSE:TDC NSE:WIPRO ,$EQIX $TDC WIPR.NS 
GARTNER,IT.N,NYSE:IT,LON:LOG NYSE:CSC NYSE:SAI EPA:ATO EPA:CAP ,LOG.L $CSC $SAI ATOS.PA CAPP.PA 
TRAVELSKY TECHNOLOGY,0696.HK,HKG:0696,EPA:ATE ETR:WIN NASDAQ:SAPE NSE:TECHM NSE:MINT ,LTEN.PA WING.DE $SAPE TEML.NS MINT.NS 
PATNI COMPUTER SYSTEMS,PTNI.NS,NSE:PATNI,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
NS SOLUTIONS,2327.T,TYO:2327,NSE:TCS HKG:0241 NSE:ROLTA ,TCS.NS 0241.HK ROLT.NS 
KPIT CUMMINS INFOSYSTEMS,KPIT.NS,NSE:KPIT,HKG:0818 NSE:NIITTECH HKG:0354 NSE:REDINGTON NSE:CMC ,0818.HK NITT.NS 0354.HK REDI.BO CMC.NS 
VERISIGN,$VRSN,NASDAQ:VRSN,EPA:ATO EPA:CAP NSE:HCLTECH NASDAQ:EQIX NYSE:TDC ,ATOS.PA CAPP.PA HCLT.NS $EQIX $TDC 
JVC KENWOOD,6632.T,TYO:6632,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
VIDEOCON INDUSTRIES,VEDI.NS,NSE:VIDEOIND,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
SHARP,6753.T,TYO:6753,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
SONY,6758.T,TYO:6758,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
SAMPO,1604.TW,TPE:1604,NASDAQ:TIVO HKG:0751 ,$TIVO 0751.HK 
TIVO,$TIVO,NASDAQ:TIVO,TPE:1604 HKG:0751 ,1604.TW 0751.HK 
KONINKLIJKE PHILIPS ELECTRONICS,PHG.AS,AMS:PHIA,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
AMTRAN TECHNOLOGY,2489.TW,TPE:2489,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
PIONEER,6773.T,TYO:6773,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
CASIO COMPUTER CO.,6952.T,TYO:6952,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
TCL MULTIMEDIA TECHNOLOGY HOLDINGS,1070.HK,HKG:1070,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
KINPO ELECTRONICS,2312.TW,TPE:2312,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
FUNAI ELECTRIC,6839.OS,TYO:6839,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
PANASONIC,6752.T,TYO:6752,TPE:1604 NASDAQ:TIVO HKG:0751 ,1604.TW $TIVO 0751.HK 
SKYWORTH DIGITAL HOLDINGS,0751.HK,HKG:0751,TPE:1604 NASDAQ:TIVO ,1604.TW $TIVO 
INTERNATIONAL PERSONAL FINANCE,IPF.L,LON:IPF,NSE:SKSMICRO NYSE:CSH NASDAQ:PRAA LON:PFG ,SKSM.NS $CSH $PRAA PFG.L 
VISA,$V,NYSE:V,NYSE:COF NYSE:MA NYSE:AXP ,$COF $MA $AXP 
TAIWAN ACCEPTANCE,9941.TW,TPE:9941,NSE:SKSMICRO LON:IPF NYSE:CSH ,SKSM.NS IPF.L $CSH 
AMERICAN EXPRESS,$AXP,NYSE:AXP,NYSE:DFS NYSE:COF NYSE:MA NYSE:V ,$DFS $COF $MA $V 
CAPITAL ONE FINANCIAL,$COF,NYSE:COF,NASDAQ:SLM NYSE:WU NYSE:DFS NYSE:MA NYSE:AXP ,$SLM $WU $DFS $MA $AXP 
DISCOVER FINANCIAL SERVICES,$DFS,NYSE:DFS,LON:PFG NASDAQ:SLM NYSE:WU NYSE:COF NYSE:MA ,PFG.L $SLM $WU $COF $MA 
SHRIRAM CITY UNION FINANCE,SHCU.NS,NSE:SHRIRAMCIT,NSE:SKSMICRO LON:IPF NYSE:CSH NASDAQ:PRAA ,SKSM.NS IPF.L $CSH $PRAA 
CASH AMERICA INTERNATIONAL,$CSH,NYSE:CSH,NSE:SKSMICRO LON:IPF NASDAQ:PRAA LON:PFG NASDAQ:SLM ,SKSM.NS IPF.L $PRAA PFG.L $SLM 
ORIENT,8585.T,TYO:8585,NSE:SKSMICRO LON:IPF NYSE:CSH ,SKSM.NS IPF.L $CSH 
MASTERCARD,$MA,NYSE:MA,NYSE:DFS NYSE:COF NYSE:AXP NYSE:V ,$DFS $COF $AXP $V 
JACCS,8584.T,TYO:8584,NSE:SKSMICRO LON:IPF NYSE:CSH ,SKSM.NS IPF.L $CSH 
WESTERN UNION,$WU,NYSE:WU,NASDAQ:PRAA LON:PFG NASDAQ:SLM NYSE:DFS NYSE:COF ,$PRAA PFG.L $SLM $DFS $COF 
PORTFOLIO RECOVERY ASSOCIATES,$PRAA,NASDAQ:PRAA,NSE:SKSMICRO LON:IPF NYSE:CSH LON:PFG NASDAQ:SLM ,SKSM.NS IPF.L $CSH PFG.L $SLM 
HITACHI CAPITAL,8586.T,TYO:8586,NSE:SKSMICRO LON:IPF NYSE:CSH ,SKSM.NS IPF.L $CSH 
INDIABULLS FINANCIAL SERVICES,IBUL.NS,NSE:INDIABULLS,NSE:SKSMICRO LON:IPF NYSE:CSH NASDAQ:PRAA LON:PFG ,SKSM.NS IPF.L $CSH $PRAA PFG.L 
EZCORP,EZPW.OQ,NASDAQ:EZPW,NSE:SKSMICRO LON:IPF NYSE:CSH NASDAQ:PRAA LON:PFG ,SKSM.NS IPF.L $CSH $PRAA PFG.L 
PARAGON GROUP OF COMPANIES,PARA.L,LON:PAG,NSE:SKSMICRO LON:IPF NYSE:CSH NASDAQ:PRAA ,SKSM.NS IPF.L $CSH $PRAA 
SKS MICROFINANCE,SKSM.NS,NSE:SKSMICRO,LON:IPF NYSE:CSH NASDAQ:PRAA ,IPF.L $CSH $PRAA 
PROVIDENT FINANCIAL,PFG.L,LON:PFG,LON:IPF NYSE:CSH NASDAQ:PRAA NASDAQ:SLM NYSE:WU ,IPF.L $CSH $PRAA $SLM $WU 
SLM,$SLM,NASDAQ:SLM,NASDAQ:PRAA LON:PFG NYSE:WU NYSE:DFS NYSE:COF ,$PRAA PFG.L $WU $DFS $COF 
YEM CHIO,4306.TW,TPE:4306,NSE:BIL NSE:UFLEX HKG:2300 LON:RPC ,BIL.BO UFLX.NS 2300.HK RPC.L 
BEMIS,$BMS,NYSE:BMS,NASDAQ:SLGN NYSE:OI NYSE:ATR NYSE:MWV NYSE:CCK ,$SLGN $OI $ATR $MWV $CCK 
AMCOR,AMC.AX,ASX:AMC,LON:REX NYSE:BLL ASX:BXB ,REX.L $BLL BXB.AX 
SONOCO PRODUCTS,SON.N,NYSE:SON,LON:RPC LON:SMDS NYSE:SEE NASDAQ:SLGN NYSE:OI ,RPC.L SMDS.L $SEE $SLGN $OI 
BILCARE,BIL.BO,NSE:BIL,NSE:UFLEX TPE:4306 HKG:2300 ,UFLX.NS 4306.TW 2300.HK 
TAIWAN HON CHUAN ENTERPRISE,9939.TW,TPE:9939,NSE:UFLEX TPE:4306 HKG:2300 LON:RPC LON:SMDS ,UFLX.NS 4306.TW 2300.HK RPC.L SMDS.L 
AMVIG HOLDINGS,2300.HK,HKG:2300,NSE:BIL NSE:UFLEX TPE:4306 LON:RPC LON:SMDS ,BIL.BO UFLX.NS 4306.TW RPC.L SMDS.L 
UFLEX,UFLX.NS,NSE:UFLEX,NSE:BIL TPE:4306 HKG:2300 ,BIL.BO 4306.TW 2300.HK 
NIHON YAMAMURA GLASS,5210.T,TYO:5210,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
CROWN HOLDINGS,$CCK,NYSE:CCK,NYSE:BMS NYSE:ATR NYSE:MWV LON:REX NYSE:BLL ,$BMS $ATR $MWV REX.L $BLL 
BALL,$BLL,NYSE:BLL,NYSE:MWV NYSE:CCK LON:REX ASX:AMC ASX:BXB ,$MWV $CCK REX.L AMC.AX BXB.AX 
CCL INDUSTRIES,CCLb.TO,TSE:CCL.B,TPE:4306 HKG:2300 LON:RPC LON:SMDS NYSE:SEE ,4306.TW 2300.HK RPC.L SMDS.L $SEE 
SILGAN,$SLGN,NASDAQ:SLGN,LON:RPC LON:SMDS NYSE:SEE NYSE:OI NYSE:BMS ,RPC.L SMDS.L $SEE $OI $BMS 
FP,7947.OS,TYO:7947,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
REXAM,REX.L,LON:REX,NYSE:MWV NYSE:CCK NYSE:BLL ASX:AMC ASX:BXB LON:RPC LON:SMDS ,$MWV $CCK $BLL AMC.AX BXB.AX RPC.L SMDS.L 
APTARGROUP,$ATR,NYSE:ATR,NASDAQ:SLGN NYSE:OI NYSE:BMS NYSE:MWV NYSE:CCK ,$SLGN $OI $BMS $MWV $CCK 
GREATVIEW ASEPTIC PACKAGING COMPANY,0468.HK,HKG:0468,NSE:UFLEX TPE:4306 HKG:2300 LON:RPC LON:SMDS ,UFLX.NS 4306.TW 2300.HK RPC.L SMDS.L 
GREIF,GEF.N,NYSE:GEF,HKG:2300 LON:RPC LON:SMDS NYSE:SEE NASDAQ:SLGN ,2300.HK RPC.L SMDS.L $SEE $SLGN 
SINGAMAS CONTAINER HOLDINGS,0716.HK,HKG:0716,NSE:UFLEX TPE:4306 HKG:2300 LON:RPC LON:SMDS ,UFLX.NS 4306.TW 2300.HK RPC.L SMDS.L 
OWENS ILLINOIS,$OI,NYSE:OI,LON:SMDS NYSE:SEE NASDAQ:SLGN NYSE:BMS NYSE:ATR ,SMDS.L $SEE $SLGN $BMS $ATR 
MEADWESTVACO,$MWV,NYSE:MWV,NYSE:BMS NYSE:ATR NYSE:CCK LON:REX NYSE:BLL ,$BMS $ATR $CCK REX.L $BLL 
GREAT CHINA METAL IND.,9905.TW,TPE:9905,NSE:BIL NSE:UFLEX TPE:4306 HKG:2300 LON:RPC ,BIL.BO UFLX.NS 4306.TW 2300.HK RPC.L 
FUJI SEAL INTERNATIONAL,7864.T,TYO:7864,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
BRAMBLES,BXB.AX,ASX:BXB,LON:REX NYSE:BLL ASX:AMC ,REX.L $BLL AMC.AX 
DS SMITH,SMDS.L,LON:SMDS,HKG:2300 LON:RPC NYSE:SEE NASDAQ:SLGN NYSE:OI ,2300.HK RPC.L $SEE $SLGN $OI 
PACK,3950.T,TYO:3950,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
PACKAGING CORP OF AMERICA,PKG.N,NYSE:PKG,LON:RPC LON:SMDS NYSE:SEE NASDAQ:SLGN NYSE:OI ,RPC.L SMDS.L $SEE $SLGN $OI 
ROCK TENN,RKT.N,NYSE:RKT,NYSE:BMS NYSE:ATR NYSE:MWV NYSE:CCK LON:REX ,$BMS $ATR $MWV $CCK REX.L 
TOYO SEIKAN KAISHA,5901.T,TYO:5901,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
LINTEC,7966.T,TYO:7966,NSE:BIL NSE:UFLEX TPE:4306 ,BIL.BO UFLX.NS 4306.TW 
SEALED AIR,$SEE,NYSE:SEE,LON:RPC LON:SMDS NASDAQ:SLGN NYSE:OI NYSE:BMS ,RPC.L SMDS.L $SLGN $OI $BMS 
JINDAL POLY FILMS,JPLY.NS,NSE:JINDALPOLY,NSE:BIL NSE:UFLEX TPE:4306 HKG:2300 ,BIL.BO UFLX.NS 4306.TW 2300.HK 
RPC GROUP,RPC.L,LON:RPC,NSE:UFLEX TPE:4306 HKG:2300 LON:SMDS NYSE:SEE ,UFLX.NS 4306.TW 2300.HK SMDS.L $SEE 
PUBLIC SERVICE ENTERPRISE GROUP,PEG.N,NYSE:PEG,NYSE:XEL NYSE:EIX NYSE:PPL NYSE:PGN NYSE:ED ,$XEL $EIX $PPL $PGN $ED 
EDF,EDF.PA,EPA:EDF,NYSE:NEE NYSE:D NYSE:EXC NYSE:SO ,$NEE $D $EXC $SO 
MGE ENERGY,$MGEE,NASDAQ:MGEE,NSE:PTC NSE:CESC NYSE:NWE HKG:2380 NYSE:BKH ,PTCI.NS CESC.NS $NWE 2380.HK $BKH 
EDISON INTERNATIONAL,$EIX,NYSE:EIX,NYSE:NU NYSE:ETR NYSE:XEL NYSE:PPL NYSE:PGN ,$NU $ETR $XEL $PPL $PGN 
A2A SPA,A2.MI,BIT:A2A,NSE:PTC NSE:CESC NASDAQ:MGEE NYSE:NWE HKG:2380 ,PTCI.NS CESC.NS $MGEE $NWE 2380.HK 
KSK ENERGY VENTURES,KSKE.NS,NSE:KSK,NSE:NTPC NSE:PTC NSE:CESC NASDAQ:MGEE ,NTPC.NS PTCI.NS CESC.NS $MGEE 
NV ENERGY,$NVE,NYSE:NVE,NYSE:TE NSE:TATAPOWER TSE:EMA NYSE:NRG NYSE:POM ,$TE TTPW.NS EMA.TO $NRG $POM 
ATLANTIC POWER,ATP.TO,TSE:ATP,HKG:2380 NYSE:BKH NYSE:ALE NSE:ADANIPOWER NYSE:GEN TSE:CPX TSE:TA ,2380.HK $BKH $ALE ADAN.NS $GEN CPX.TO TA.TO 
PEPCO HOLDINGS,$POM,NYSE:POM,NYSE:NVE TSE:EMA NYSE:NRG NSE:RPOWER NYSE:NST ,$NVE EMA.TO $NRG RPOL.NS $NST 
GENON ENERGY,$GEN,NYSE:GEN,TSE:ATP NYSE:ALE NSE:ADANIPOWER NYSE:UIL NYSE:IDA ,ATP.TO $ALE ADAN.NS $UIL $IDA 
HUADIAN POWER INTERNATIONAL CORP.,1071.HK,HKG:1071,NYSE:GEN NYSE:UIL NYSE:IDA TSE:CPX HKG:3800 ,$GEN $UIL $IDA CPX.TO 3800.HK 
HUANENG POWER INTERNATIONAL,0902.HK,HKG:0902,NYSE:AES HKG:0836 NYSE:DTE NYSE:NU NYSE:ETR ,$AES 0836.HK $DTE $NU $ETR 
CALPINE,$CPN,NYSE:CPN,TSE:FTS NYSE:CMS NSE:POWERGRID NYSE:AES HKG:0836 ,FTS.TO $CMS PGRD.NS $AES 0836.HK 
CONSOLIDATED EDISON,$ED,NYSE:ED,NYSE:EIX NYSE:PPL NYSE:PGN HKG:0002 NYSE:FE ,$EIX $PPL $PGN 0002.HK $FE 
EL PASO ELECTRIC,EE.N,NYSE:EE,NSE:CESC NASDAQ:MGEE NYSE:NWE HKG:2380 NYSE:BKH ,CESC.NS $MGEE $NWE 2380.HK $BKH 
SHIKOKU ELECTRIC POWER,9507.T,TYO:9507,NSE:NTPC NSE:PTC NSE:CESC ,NTPC.NS PTCI.NS CESC.NS 
CHINA POWER INTERNATIONAL DEV.,2380.HK,HKG:2380,NSE:CESC NASDAQ:MGEE NYSE:NWE NYSE:BKH TSE:ATP HKG:3800 HKG:0836 ,CESC.NS $MGEE $NWE $BKH ATP.TO 3800.HK 0836.HK 
CHINA POWER NEW ENERGY DEVLPMNT,0735.HK,HKG:0735,NSE:NTPC NSE:PTC NSE:CESC NASDAQ:MGEE ,NTPC.NS PTCI.NS CESC.NS $MGEE 
ELECTRIC POWER DEVELOPMENT,9513.T,TYO:9513,NSE:NTPC NSE:PTC NSE:CESC ,NTPC.NS PTCI.NS CESC.NS 
ACEA SPA,ACE.MI,BIT:ACE,NSE:PTC NSE:CESC NASDAQ:MGEE NYSE:NWE HKG:2380 ,PTCI.NS CESC.NS $MGEE $NWE 2380.HK 
CHINA RESOURCES POWER HOLDINGS,0836.HK,HKG:0836,NSE:POWERGRID NYSE:AES NYSE:DTE NYSE:NU NYSE:ETR HKG:2380 HKG:3800 ,PGRD.NS $AES $DTE $NU $ETR 2380.HK 3800.HK 
SOUTHERN,$SO,NYSE:SO,NYSE:D NYSE:EXC EPA:EDF ,$D $EXC EDF.PA 
AMERICAN ELECTRIC POWER COMPANY,AEP.N,NYSE:AEP,NYSE:PGN NYSE:ED HKG:0002 NYSE:FE NYSE:NEE ,$PGN $ED 0002.HK $FE $NEE 
FIRSTENERGY,$FE,NYSE:FE,NYSE:PGN NYSE:ED HKG:0002 NYSE:NEE NYSE:D ,$PGN $ED 0002.HK $NEE $D 
PG&E,$PCG,NYSE:PCG,NSE:NTPC NSE:PTC NSE:CESC NASDAQ:MGEE NYSE:NWE ,NTPC.NS PTCI.NS CESC.NS $MGEE $NWE 
CAPITAL POWER,CPX.TO,TSE:CPX,NYSE:UIL NYSE:IDA HKG:3800 NYSE:CNL ASX:SPN TSE:ATP TSE:TA ,$UIL $IDA 3800.HK $CNL SPN.AX ATP.TO TA.TO 
SP AUSNET,SPN.AX,ASX:SPN,HKG:3800 NYSE:CNL TSE:TA NYSE:ITC NYSE:TE ,3800.HK $CNL TA.TO $ITC $TE 
NEXTERA ENERGY,$NEE,NYSE:NEE,HKG:0002 NYSE:FE NYSE:D NYSE:EXC EPA:EDF ,0002.HK $FE $D $EXC EDF.PA 
NEYVELI LIGNITE CORPORATION,NELG.NS,NSE:NEYVELILIG,NYSE:IDA TSE:CPX HKG:3800 NYSE:CNL ASX:SPN ,$IDA CPX.TO 3800.HK $CNL SPN.AX 
EMERA,EMA.TO,TSE:EMA,NYSE:TE NSE:TATAPOWER NYSE:NVE NYSE:NRG NYSE:POM TSE:ATP TSE:CPX ,$TE TTPW.NS $NVE $NRG $POM ATP.TO CPX.TO 
